amazon0505.txt, 47532684, 10.7297, 238.6567
dolphins.csv, 6500, 10.7297, 238.6567
karate.csv, 1438, 10.7297, 238.6567
lesmis.csv, 13560, 10.7297, 238.6567
NCAA_football.csv, 57241, 10.7297, 238.6567
p2p-Gnutella05.txt, 337597, 10.7297, 238.6567
soc-LiveJournal1.txt, 1080598042, 10.7297, 238.6567
soc-sign-Slashdot081106.txt, 6640838, 10.7297, 238.6567
stateborders.csv, 2996, 10.7297, 238.6567
wiki-Vote.txt, 1095061, 10.7297, 238.6567
